l_rate	time	RMSE_mean	RMSE_min	RMSE_max	MAE_mean	MAE_min	MAE_max	ABS_mean	ABS_min	ABS_max	REL_mean	REL_min	REL_max	R2_mean	R2_min	R2_max	RAE_mean	RAE_min	RAE_max	MAPE_mean	MAPE_min	MAPE_max	sMAPE_mean	sMAPE_min	sMAPE_max	EV_mean	EV_min	EV_max	U2_mean	U2_min	U2_max
0,136	8,912	13,19346686	8,451442304	29,92274329	10,59873891	6,318401408	24,99104702	7,422882883	-1,834334793	23,68045903	0,25942001	-0,064107592	0,82760095	0,276050295	-2,193122791	0,745273301	75,34135257	44,91448579	177,6493695	37,04120083	22,08198329	87,34042792	35,41641108	25,0660333	61,93765689	0,681484613	0,134272831	3,302034205	0,427273347	0,273701831	0,969054669
0,137	8,991	14,57313394	8,388043748	26,39985972	12,00967036	5,992846713	22,28193291	9,817125101	0,356213736	21,06914689	0,343095632	0,012449202	0,736339019	0,171583036	-1,485513033	0,749080635	85,37098764	42,60027357	158,3915764	41,97222097	20,94421238	77,87242981	38,76129537	23,63893792	58,53376177	0,821022297	0,139667285	2,604426292	0,471954171	0,271648655	0,854965305
0,138	8,873	16,01501634	8,498913714	32,95237332	13,41099189	6,267436419	29,06484055	10,76647709	-4,035411704	28,65557469	0,376274238	-0,14103234	1,00147471	-0,042753764	-2,872453438	0,742403685	95,33231045	44,55220012	206,6080142	46,86965573	21,90386734	101,5778014	42,36496138	26,71035226	69,32189689	1,070579321	0,109801914	4,392533248	0,518649852	0,275239203	1,067169909
0,139	8,842	15,49724313	8,310115574	31,7069429	12,83095752	6,00818008	28,56126241	8,911896094	-10,16455707	28,36108535	0,311459067	-0,355237923	0,991182694	0,013638354	-2,585267359	0,753721254	91,20912427	42,70927112	203,0283187	44,84251177	20,99780048	99,81786193	42,45292447	24,4145423	73,88494208	0,959952828	0,141567223	4,202936554	0,501881651	0,269124934	1,026836369
0,14	8,737	14,51889495	8,393321527	31,50219146	11,98935174	6,111702733	28,53999312	9,304584112	-2,539323824	28,33244145	0,325182997	-0,088746033	0,990181627	0,130864391	-2,539112268	0,748764777	85,22655235	43,44516403	202,8771255	41,90121008	21,35959856	99,74352854	38,58712132	23,8308846	69,44565659	0,880377498	0,140877177	4,182175043	0,470197629	0,271819577	1,020205448
0,141	8,692	16,90196791	10,29380766	34,09635447	14,09911032	7,644211508	27,93030671	12,52635235	3,541337769	26,55029767	0,437779567	0,123765105	0,927898042	-0,155817503	-3,145994303	0,622110431	100,2238144	54,33903403	198,5431572	49,27453929	26,7155155	97,61275458	42,82939342	28,18346793	65,19953821	1,184664093	0,266917399	4,184188103	0,547373975	0,333367241	1,104217992
0,142	8,741	17,63520793	8,26220186	39,50517624	14,72274178	5,992004176	34,65860108	12,13477448	-8,499957983	34,33489476	0,424094435	-0,297062371	1,199959489	-0,366930211	-4,56571307	0,75655301	104,6569114	42,59428438	246,3713755	51,45404937	20,94126782	121,12726	44,81227439	24,12115106	75,88223813	1,399286638	0,140843361	6,280195925	0,571120115	0,267573237	1,279383883
0,143	8,891	16,04690335	8,343415204	35,2508199	13,48402409	6,095147286	31,75739313	10,75784782	-3,080022521	31,55738708	0,375972656	-0,107642743	1,102889242	-0,05998876	-3,431505082	0,751743562	95,85146135	43,32747929	225,7480794	47,12489369	21,30173945	110,9879191	42,29569181	25,04581247	73,44545649	1,099898721	0,115946987	5,197605753	0,51968252	0,270203349	1,141605611
0,144	9,107	12,97459565	8,368813972	28,97842596	10,41639252	6,075797438	25,65230993	5,836972579	-5,602648694	25,17525943	0,203994527	-0,195805215	0,879842261	0,285452911	-1,994762526	0,750229793	74,04513951	43,1899305	182,3499704	36,40392414	21,23411427	89,65145497	36,25779101	24,69651829	64,82617897	0,655123217	0,11056198	3,406919195	0,420185154	0,271025894	0,938472744
0,145	8,921	18,22263014	8,203760427	47,10572821	15,12218048	6,019291954	40,29144342	12,07197327	-6,531680383	39,94550954	0,421899615	-0,228273653	1,396043108	-0,568753367	-6,91334773	0,759984801	107,4963296	42,78826011	286,4125506	52,85003516	21,03663502	140,8133043	44,71015008	24,21742284	80,45295974	1,611238057	0,125648174	8,624517652	0,590143913	0,265680599	1,525529442
0,146	8,843	17,61345553	8,704184769	40,9543809	14,76245985	6,483553202	34,28703423	12,15618569	-2,069077151	33,49127302	0,424842728	-0,07231153	1,170476017	-0,354726998	-4,981547234	0,729810163	104,9392482	46,0884707	243,7300849	51,59285881	22,65916712	119,8286826	44,15286849	27,34018602	73,23264987	1,40259039	0,111105794	6,289504329	0,570415659	0,281886952	1,326316697
0,147	8,862	14,46092491	9,249372192	33,88567316	11,81694925	6,940688406	29,69633569	8,919006315	-5,494637132	29,29215486	0,31170756	-0,192030353	1,023722351	0,125229245	-3,094916415	0,694903435	84,00102574	49,33802566	211,0970103	41,29868603	24,25679464	103,784794	38,39002326	27,11560426	69,89296097	0,856430672	0,121198026	4,604427886	0,468320257	0,299542967	1,097395031
0,148	8,781	14,96756237	8,654399882	30,79674768	12,36431103	6,441966579	26,66292135	9,890146012	-0,042328307	25,99442534	0,345647617	-0,001479319	0,908471034	0,075061293	-2,382380921	0,732892106	87,89195812	45,79285134	189,5339224	43,21164356	22,51382734	93,18340915	39,29155828	25,80154727	65,38129235	0,927637976	0,143468365	3,719750681	0,484727823	0,280274657	0,997359495
0,149	9,008	16,64278997	9,255924938	38,8016376	13,95566132	6,724928597	33,90335815	12,41586638	1,287450738	33,50776409	0,433918227	0,044994713	1,171052358	-0,188707773	-4,369241231	0,694470989	99,20410429	47,80429264	241,0027157	48,77320389	23,50274244	118,4877851	42,11859521	26,10906371	74,75119843	1,2531818	0,181023215	6,017818579	0,53898044	0,299755179	1,256599629
0,15	8,873	16,33789484	9,138871112	24,68891546	13,68705812	6,828401813	22,14672529	10,68629883	-8,493653403	21,82059238	0,373472113	-0,296842034	0,762601052	-0,043327451	-1,173786219	0,70214979	97,29473289	48,53983411	157,4304502	47,83447095	23,86436774	77,39989694	43,9219445	25,95181624	63,81315814	1,047792281	0,142237715	2,524021017	0,529106343	0,295964365	0,799555996
0,151	9,047	14,27242482	8,697875034	31,41787	11,72925855	6,548386861	27,12652762	7,484469728	-6,65698682	26,71398544	0,26157239	-0,232652948	0,933618715	0,106553565	-2,520191444	0,730201747	83,37767459	46,54934209	192,829477	40,99221854	22,88575225	94,80365219	39,42196821	25,7847757	66,88195352	0,869319986	0,119758741	3,858961538	0,462215639	0,28168261	1,017474679
0,152	8,958	17,51019561	8,968002641	37,60573356	14,71351924	6,632711887	36,00091376	7,665394876	-35,85435132	25,23006666	0,267895486	-1,2530625	0,881757702	-0,301919377	-4,043371218	0,713183415	104,5913528	47,14876827	255,9132326	51,42181782	23,18045714	125,8184665	51,98558688	25,42426111	199,2017226	1,000354267	0,157010227	3,585975303	0,567071563	0,290430752	1,217870011
0,153	8,947	14,76404106	9,468177887	30,10450441	12,12792781	6,97474623	26,13437549	9,998198891	3,426374613	25,46773601	0,349423923	0,119747294	0,890063933	0,124115551	-2,232032881	0,680297801	86,21162315	49,5801264	185,7767433	42,38551523	24,37582226	91,33621079	38,64760015	26,13052644	65,13748111	0,874110263	0,227285955	3,566989621	0,47813674	0,306629038	0,974941044
0,154	8,885	16,34811219	9,24262466	33,7811633	13,66126828	6,88324859	30,34845728	9,934523557	-11,61010081	30,07608029	0,347198554	-0,405757779	1,051119515	-0,097154628	-3,069696364	0,695348416	97,11140531	48,92971355	215,73263	47,74433886	24,05605002	106,0638733	44,7197143	27,9494017	80,86356574	1,08519615	0,175688757	4,748391509	0,529437234	0,299324447	1,094010456
0,155	8,897	13,78780189	8,947038839	26,28402967	11,29322523	6,803509459	22,87759848	7,94262365	-4,271764488	22,24442923	0,277584268	-0,14929256	0,777413594	0,233140078	-1,463750377	0,714522785	80,27812281	48,3628863	162,6258772	39,46833934	23,77737223	79,95420275	37,90482444	27,50660951	60,1778675	0,742024427	0,110619771	2,726164921	0,446521018	0,289751835	0,851214123
0,156	8,815	17,07451443	9,60655194	33,40733651	14,26146103	7,099405908	29,32865289	12,10612721	-4,045519564	28,92283003	0,42309325	-0,141385597	1,010814933	-0,176400564	-2,980123148	0,670884848	101,3778877	50,46627227	208,4833296	49,84193371	24,81149147	102,4997909	43,78296348	27,15762315	69,44797685	1,202246112	0,144808232	4,485837389	0,552961932	0,311110312	1,081903993
0,157	8,813	17,38487717	9,732398202	41,08762872	14,44559984	7,111685128	34,7934634	12,10223781	-1,460833759	34,0494609	0,422957321	-0,051054222	1,18998395	-0,333377909	-5,020533281	0,662205522	102,6868423	50,55355936	247,330047	50,48547468	24,85440573	121,5985861	43,19744355	28,11801417	74,20537792	1,370880772	0,152081014	6,434458038	0,563013098	0,315185872	1,330631957
0,158	8,836	14,80849183	8,745955147	26,59256785	12,20125884	6,548822699	23,0339164	9,549706464	-1,581984836	22,11419156	0,333749702	-0,055288293	0,772861958	0,12584579	-1,521931919	0,727210721	86,73289831	46,55244025	163,7370664	42,64179757	22,88727545	80,50051336	39,34504268	25,94462063	60,25209026	0,867020547	0,181847487	2,756022503	0,479576288	0,283239695	0,8612062
0,159	9,159	16,35559937	9,219100453	32,89807705	13,53733214	6,965889821	28,28466103	11,07757751	-2,418612912	27,63326282	0,387146789	-0,084527346	0,965746252	-0,147944738	-2,859702516	0,696897233	96,23040271	49,51717043	201,0620921	47,31119832	24,34487027	98,8511764	41,22404077	26,61977376	67,36167727	1,169504043	0,121915097	4,208273266	0,529679708	0,29856261	1,065411512
0,16	8,989	13,83991201	8,871272143	24,6015652	11,26772814	6,545336358	22,01840099	6,363346485	-11,24352177	21,62207278	0,222390604	-0,392946323	0,755663053	0,262567173	-1,158431565	0,719337357	80,09687622	46,52765753	156,5182543	39,37923036	22,87509114	76,95142036	40,69318418	26,67058679	81,37105472	0,645404473	0,146617847	2,494322635	0,448208616	0,287298113	0,796727138
0,161	8,792	15,56935506	9,443337104	31,09120519	13,03936651	6,933752105	27,54335266	11,17926837	-1,062738919	27,17948749	0,390700751	-0,03714133	0,9498874	0,055410453	-2,447370175	0,681973146	92,69060383	49,28871882	195,7924864	45,57087382	24,23255318	96,26040101	41,35610856	26,0512463	67,43531918	0,973519378	0,234405597	3,935937047	0,504217012	0,305824564	1,006895567
0,162	8,785	17,63908652	9,28492791	38,23739914	14,78103264	6,989707486	33,22415648	11,10003863	-11,45030161	32,8259012	0,387931775	-0,400173006	1,147222145	-0,338311226	-4,214221729	0,69255327	105,0712732	49,68647879	236,1745966	51,65776826	24,42810989	116,1140644	45,88467079	27,33922106	81,21241149	1,353601099	0,118114698	5,798107999	0,571245724	0,300694447	1,238326641
0,163	9,299	16,56292084	9,820062767	33,23173623	13,86286616	7,480816067	28,73290941	12,08981443	3,182897099	28,18439205	0,42252314	0,111238074	0,985007495	-0,134865995	-2,938391364	0,656092748	98,54446796	53,17753419	204,2484749	48,44889698	26,14446989	100,4177456	42,21221304	27,62743226	68,12358186	1,181604373	0,271303988	4,335378779	0,53639386	0,318024908	1,076217139
0,164	8,838	14,5021435	9,314682904	37,27571351	11,7782378	7,081145359	31,19732481	9,110319222	-2,646338765	30,30793692	0,318393695	-0,092486065	1,0592226	0,106286859	-3,95524049	0,690579591	83,7258446	50,33646678	221,7668222	41,16339459	24,74767325	109,0305539	38,0382801	27,09172604	69,86572072	0,860227298	0,140844388	5,195523875	0,46965513	0,301658069	1,207182239
0,165	8,902	17,62106812	8,647078779	33,37848427	14,77797484	6,39592452	28,82012766	12,85775115	-0,900193491	28,23642172	0,44936152	-0,031460581	0,986825863	-0,263479536	-2,973251251	0,73334383	105,0495368	45,46556042	204,8684676	51,64708166	22,35291639	100,722562	44,25248415	27,14308291	68,17428813	1,312540942	0,127222852	4,363116384	0,570662194	0,280037562	1,080969607
0,166	8,851	13,8849702	9,09255197	23,95567559	11,35491174	6,706610909	21,09054714	8,742250168	-1,137706688	20,60617899	0,305530164	-0,039761355	0,720158899	0,233119368	-1,046584369	0,705161366	80,7166226	47,67408098	149,9225862	39,68392558	23,43872452	73,70869299	37,48424787	26,10948339	57,61021231	0,753340307	0,185978439	2,305818447	0,449667836	0,29446431	0,77580986
0,167	9,066	15,2995848	8,639629247	28,78755011	12,58316673	6,305219481	25,2688263	9,736406023	-6,639531391	24,84188247	0,340274606	-0,232042904	0,868191174	0,051459475	-1,955440498	0,733803085	89,44769836	44,82078179	179,6239691	43,9765155	22,03591419	88,31123	40,30454307	25,54152133	63,97272139	0,936749493	0,117427353	3,325440982	0,495480443	0,279796307	0,932291187
0,168	8,932	18,30665924	9,734939005	36,35361404	15,50717838	7,290106639	32,62038418	13,92148131	0,754488648	32,45304521	0,486537492	0,026368388	1,134191318	-0,380513816	-3,713114497	0,662029125	110,2330951	51,82187232	231,8826689	54,19555229	25,47796548	114,0039595	45,64876339	29,16250755	74,31939027	1,474195524	0,194094342	5,499804428	0,592865214	0,315268156	1,177319843
0,169	9,004	15,80482356	10,11181565	25,38860113	13,20722762	7,694798705	22,9684623	11,20631638	2,588262583	22,69596163	0,391646043	0,090456379	0,793194058	0,034995985	-1,298742638	0,635354303	93,88384796	54,69863416	163,2717846	46,15752636	26,89231112	80,27175988	41,57667466	28,52599219	61,21115271	0,983583264	0,275034057	2,705010844	0,511842712	0,32747339	0,822215471
0,17	9,7	16,29220694	9,038249417	28,62670363	13,5538477	6,728593271	23,98618219	10,988451	-4,171396983	22,30360652	0,384031934	-0,145784847	0,779481762	-0,047502341	-1,922506528	0,708672522	96,34780394	47,83034305	170,5062672	47,36891805	23,51554999	83,82855725	42,83426394	25,61595398	60,78591045	1,042766249	0,173971213	3,010440522	0,527626731	0,292705709	0,927082138
0,171	8,892	18,00379937	8,349104957	42,20140005	15,17902996	6,053261325	37,32689081	13,359705	0,282783592	37,0417992	0,466904148	0,009882915	1,294562245	-0,415273817	-5,351356999	0,751404852	107,9004453	43,02973208	265,3389677	53,04871664	21,15535351	130,4525822	44,49641819	24,47262852	79,02307782	1,501889429	0,134073497	7,254478199	0,583057031	0,270387613	1,366701688
0,172	8,834	17,10049786	8,70382576	54,51677059	14,27418752	6,419642411	47,89295484	11,15754487	-4,795851546	47,70120606	0,389941543	-0,167608714	1,667094518	-0,454985855	-9,599199079	0,729832451	101,4683543	45,63415953	340,4480502	49,88641112	22,4358073	167,3795886	42,6058839	25,45809579	88,63002356	1,52437483	0,138050805	12,01219202	0,553803411	0,281875325	1,765537691
0,173	9,145	15,42794028	8,836177075	37,87752074	12,80979953	6,606224075	32,5425833	10,78643178	-0,101933143	31,99302462	0,376971628	-0,00356243	1,118114202	-0,04992138	-4,116534368	0,721553587	91,05872223	46,96047911	231,3296197	44,76856736	23,08788572	113,7320556	39,62073564	25,81146216	72,50389824	1,090646647	0,147980744	5,589042928	0,499637263	0,286161552	1,226671899
0,174	8,983	15,61852968	8,907377274	28,10035804	12,96423565	6,46842842	24,15740329	11,06848453	2,204478943	23,43932493	0,386829001	0,077043644	0,81917363	0,043602759	-1,816025045	0,717048174	92,1565346	45,98095588	171,723396	45,30830135	22,606308	84,42695254	40,68279992	24,89106983	61,61417414	0,970870593	0,182841241	3,060388947	0,505809543	0,288467386	0,910036319
0,175	8,885	16,3289076	9,818841366	29,51923323	13,591872	7,300671629	24,32389218	11,78981183	2,774171196	22,99056975	0,412038443	0,096953641	0,803490225	-0,041622913	-2,10758453	0,656178292	96,61810046	51,89697377	172,9068856	47,50180799	25,51488874	85,00880934	42,07870386	27,35221209	60,65773627	1,059662175	0,237941894	3,152971422	0,528815289	0,317985353	0,955986907
0,176	8,805	16,06299108	9,35158391	28,03455383	13,41511292	6,915213278	24,43639266	9,954383071	-6,826116915	23,80941927	0,347892618	-0,238563823	0,832107941	-0,019860688	-1,802851596	0,688123138	95,36160491	49,15693519	173,7065976	46,88405821	24,16776241	85,40198375	44,2158861	26,50685603	62,66260572	1,008402697	0,15213554	3,110501067	0,520203524	0,302853116	0,907905236
0,177	8,775	15,4351691	8,824624619	28,30068736	12,91558003	6,470396543	25,2759698	10,53711281	-3,750298525	24,89245809	0,368258257	-0,131068009	0,869958725	0,050454799	-1,856319425	0,722281195	91,81066512	45,99494632	179,6747489	45,13825634	22,61318633	88,3361956	41,05900056	25,90471663	64,51050424	0,975211335	0,132825597	3,295490166	0,49987137	0,285787423	0,916524029
0,178	9,035	17,7292002	8,814289128	48,38552427	14,81444194	6,456701055	41,81993108	12,68210405	-0,25419451	41,47585644	0,443222884	-0,008883764	1,449526723	-0,382487434	-7,349177777	0,722931349	105,3087639	45,89759166	297,2778364	51,77452938	22,5653224	146,155168	44,1278741	24,95770624	82,36113246	1,435856794	0,185464548	9,232552291	0,574164076	0,285452706	1,566975921
0,179	8,807	16,15482313	8,903825801	36,99830322	13,45694777	6,612615432	32,66185801	11,43889661	-0,056485506	32,39998707	0,399774417	-0,001974094	1,132337006	-0,118789235	-3,881759959	0,717273761	95,65898878	47,0059122	232,1774865	47,0302655	23,11022267	114,1489051	41,20356546	26,39690789	73,8892649	1,168004977	0,161764111	5,55992516	0,523177525	0,288352371	1,198198245
0,18	8,749	18,39740394	9,017035204	36,19016207	15,60109213	6,486290757	31,07390033	12,78480222	-5,274591412	30,60876805	0,446812051	-0,184340044	1,069736253	-0,387355259	-3,670827864	0,710038501	110,9006829	46,10793066	220,8894568	54,5237685	22,66873452	108,5992015	47,70175172	24,81812054	70,78733768	1,450082957	0,120569821	5,102426119	0,595804002	0,292018682	1,172026415
0,181	8,743	16,69890005	9,195991493	31,23494342	14,05056246	6,82662732	27,02264605	11,58064664	-7,125687249	26,46273363	0,404728394	-0,249033413	0,924837794	-0,143085151	-2,479319036	0,698414868	99,87871094	48,52722009	192,0910328	49,10487089	23,85816612	94,44059976	43,89650389	26,4456284	65,90427264	1,187208117	0,18946505	3,830292802	0,540797577	0,297814221	1,011550561
0,182	8,961	16,88130372	9,241519798	31,0250365	14,16828238	7,000101559	27,27909922	12,2160722	-0,818638441	26,8767027	0,426935683	-0,028610339	0,939305469	-0,160877994	-2,432712317	0,695421248	100,7155254	49,76036527	193,9140354	49,51628655	24,46443581	95,3368699	43,44523086	28,18262069	66,86594199	1,207232139	0,152916403	3,87550206	0,54670476	0,299288666	1,004752679
0,183	8,821	15,06404438	8,646998611	25,1106244	12,48144424	6,371657984	21,91363536	9,874699706	-2,514122294	21,18078067	0,345107789	-0,087865273	0,740240473	0,111178443	-1,248680895	0,733348774	88,72460195	45,29306125	155,7735257	43,62100875	22,26810803	76,58527823	40,3381253	24,84831772	58,74451539	0,88770293	0,167095154	2,490454687	0,487852414	0,280034965	0,813213133
0,184	8,752	16,2335159	9,200372677	27,99720023	13,60917658	6,95114094	25,03916368	11,60292198	-1,365405083	24,77674024	0,405506888	-0,047719115	0,865914539	-0,063928195	-1,795387462	0,698127435	96,74111036	49,41232771	177,9914077	47,56228519	24,29332487	87,5085893	42,30234404	27,09802142	64,18257171	1,106860299	0,155449057	3,238592274	0,525726008	0,297956107	0,906695531
0,185	8,821	15,54736771	9,122369115	29,88663845	12,91441287	6,858736296	26,61682594	9,87408618	-4,551241878	26,3184162	0,345086347	-0,159059928	0,919794089	0,007751943	-2,185421785	0,703224471	91,80236831	48,75546741	189,2062522	45,13417725	23,97038278	93,02231176	41,12304405	28,31817318	66,30757006	1,002048709	0,130516118	3,667433451	0,503504947	0,295429944	0,967885406
0,186	8,782	17,37556097	9,269973306	32,16697995	14,72548927	6,945044002	27,80426855	13,33568655	3,781143418	27,25522929	0,466064734	0,132145998	0,952534477	-0,182360343	-2,69005962	0,69354284	104,676442	49,3689875	197,6472123	51,46365148	24,27201687	97,17226776	44,59103508	26,25671674	66,96218255	1,250502749	0,231286558	4,059160528	0,562711391	0,300210139	1,041734771
0,187	9,005	15,65274321	8,92953909	29,76126394	13,08629004	6,652590488	26,16221085	8,514503554	-15,95744271	25,69874726	0,297570719	-0,55769167	0,898137473	0,034029119	-2,158752139	0,715638438	93,02416068	47,29007571	185,9746116	45,73486539	23,24993024	91,43349173	45,7172111	25,60698889	102,2192091	0,880696859	0,203416792	3,560165027	0,506917556	0,289185101	0,963825125
0,188	9,066	19,19079888	8,860723798	42,54797148	16,22989526	6,531875202	36,10161399	13,20406953	-7,95831276	35,41610351	0,461464893	-0,278132581	1,237746315	-0,538504022	-5,456104109	0,720004401	115,3705428	46,43196862	256,6290623	56,72135288	22,82804617	126,1704006	48,96209367	25,40610128	76,16608005	1,585794295	0,115814886	6,926232729	0,621498273	0,286956503	1,377925481
0,189	8,83	17,03782222	8,909279154	35,73475402	14,27594018	6,55999012	30,920573	11,15929418	-6,438320853	30,41008882	0,390002679	-0,22501086	1,062792674	-0,233924959	-3,554014406	0,716927331	101,4808131	46,6318241	219,7995264	49,89253646	22,92630412	108,0633427	44,67284114	27,60867478	70,90012569	1,26433096	0,137716545	5,024338213	0,551773646	0,288528979	1,157277924
0,19	8,77	14,65614325	8,373830472	24,82177411	12,10943161	6,098015927	21,85126314	9,408732074	-5,013511841	21,30790206	0,328822832	-0,175215656	0,744683199	0,153702395	-1,197244793	0,749930264	86,08014257	43,34787108	155,3301515	42,32087346	21,31176497	76,36729552	39,83078253	25,39308139	58,84972102	0,837225887	0,129890919	2,473062914	0,474642445	0,271188355	0,803858653
0,191	8,942	17,0697588	9,135173172	34,70191155	14,38527289	6,851584315	29,82843745	12,06007585	-1,698278862	29,15078923	0,421483816	-0,059352616	1,018781808	-0,239708916	-3,29456918	0,702390784	102,2580069	48,7046274	212,0360584	50,27463992	23,94538754	104,2464723	43,7815299	26,06159252	69,27116293	1,306874352	0,167579554	4,681562436	0,55280792	0,295844607	1,123829092
0,192	8,909	15,62662581	8,873274397	32,72568447	12,97008196	6,554281015	29,01873279	9,733044716	-7,581342568	28,73435774	0,340157133	-0,264957968	1,004228074	-0,019406483	-2,819357258	0,719210651	92,19809323	46,59124081	206,2802562	45,32873344	22,90635154	101,4166608	42,07057109	25,40364457	69,4536134	1,015880222	0,165349425	4,373434734	0,506071738	0,287362957	1,05982854
0,193	8,865	18,009652	8,821379507	35,53247459	15,05991663	6,505480627	30,54542567	13,12249497	-0,108448681	29,85792037	0,458613969	-0,003790139	1,043495112	-0,404819582	-3,502603603	0,722485411	107,0537257	46,24434225	217,1327839	52,63243118	22,7358006	106,752252	44,05781562	25,49727469	70,21370151	1,470642551	0,145009241	4,90949952	0,583246569	0,285682329	1,15072706
0,194	8,821	14,5023242	10,24380635	29,62790014	11,98569428	7,75486003	25,45091922	9,838213777	-0,938631264	24,68768371	0,343832654	-0,03280393	0,86280213	0,178529297	-2,130506073	0,625772649	85,20055319	55,12558132	180,9183804	41,88842773	27,10221756	88,94762086	39,07032631	28,60986225	63,50436658	0,817256155	0,203405116	3,398142118	0,469660982	0,331747938	0,959506109
0,195	8,818	15,66406068	8,919392348	28,15182233	13,06478756	6,610727689	24,50612227	10,80930971	-0,320406147	23,74991243	0,377771181	-0,011197774	0,830028255	0,024444144	-1,826349288	0,716284317	92,8713099	46,99249315	174,202272	45,65971706	23,10362526	85,64567959	41,45835866	25,39611466	62,64536161	0,995971811	0,192031541	3,123210055	0,507284075	0,288856497	0,911703002
0,196	9,026	15,58821964	8,758640637	29,03789796	13,00946003	6,487454629	25,23953678	11,08576454	0,050878118	24,59145498	0,387432915	0,001778123	0,859439062	0,054919436	-2,007067353	0,726418818	92,47801304	46,11620407	179,415764	45,46635462	22,6728021	88,20886698	41,10620828	25,10619611	63,6459746	0,963655481	0,145905784	3,324098282	0,504827946	0,283650517	0,940398757
0,197	8,855	16,68794476	9,881805816	29,57235191	14,02102392	7,443878152	25,62100522	10,88078631	-11,6154112	25,00359512	0,380269195	-0,40594337	0,873842819	-0,158407551	-2,118778543	0,651754561	99,66873567	52,91496027	182,1274402	49,00163759	26,01537673	89,54204909	44,67974307	28,40548427	83,34048266	1,1743938	0,227985916	3,43476401	0,540442787	0,32002447	0,957707167
0,198	8,965	18,98708506	9,055912153	44,40504191	16,07439605	6,846477713	38,58496126	14,64512409	1,905928942	38,26413269	0,511827857	0,066609714	1,337281195	-0,626890832	-6,031975919	0,707532773	114,2651735	48,66832702	274,2819872	56,17790357	23,92754064	134,8493732	45,79614251	27,59745749	79,5051481	1,74602154	0,189290452	7,833270823	0,614900955	0,293277721	1,438067118
0,199	8,741	13,81616673	8,667332413	21,90386953	11,31908026	6,520053105	18,1651919	9,253882613	1,730332975	16,04543787	0,323411047	0,060472865	0,560766985	0,283238805	-0,711017667	0,732093215	80,4619138	46,347931	129,1276386	39,55869927	22,78672949	63,48496052	37,46068867	25,23143927	51,26898226	0,695216723	0,19239997	1,681021212	0,44743962	0,28069348	0,709361666
0,2	8,769	17,54771002	9,17924673	35,2122159	14,72857544	6,698091308	30,83318213	12,83999686	0,78726974	30,450082	0,448741031	0,027514044	1,064190384	-0,26374337	-3,421804305	0,699512166	104,6983801	47,61351922	219,1783065	51,47443725	23,40894963	107,757923	43,97696241	25,52399699	71,25262425	1,315952091	0,202941009	4,968986854	0,568286476	0,297271939	1,140355412
0,201	8,826	13,65216832	8,461562967	24,72562109	11,22788832	6,115641361	21,07843447	8,408192942	-5,2088142	20,31712649	0,293855303	-0,182041217	0,710056894	0,27981032	-1,180254669	0,744662861	79,81367402	43,47316185	149,8364831	39,2399954	21,37336355	73,6663608	38,14648332	23,67474502	56,8072678	0,69379472	0,140135654	2,335482211	0,442128495	0,274029591	0,800744716
0,202	8,95	17,54829747	8,958434087	41,34993041	14,71937797	6,588384273	36,27273168	13,07603793	2,943951974	35,97138503	0,456990356	0,102887256	1,257152675	-0,376913823	-5,09764831	0,713795135	104,6329997	46,83366452	257,8454559	51,44229331	23,02553795	126,7684344	43,14951219	25,3192221	77,47181092	1,463929773	0,204784516	6,882596556	0,568305501	0,290120872	1,339126656
0,203	9,081	15,85690437	9,193253618	29,71293894	13,22255386	6,770441129	26,58265109	9,666997116	-15,74135582	26,31588154	0,337848856	-0,550139717	0,919705506	-0,008913456	-2,148502389	0,69859442	93,99279483	48,1278194	188,9633196	46,21108955	23,66180276	92,90287515	43,69322056	26,14627937	99,62602068	0,963057386	0,188674803	3,650206759	0,51352936	0,297725555	0,962260109
0,204	8,875	16,58652787	9,329556345	36,13357684	13,89900075	7,100476803	32,49106127	11,5030965	-6,375870145	32,28651735	0,402018119	-0,22282829	1,128371388	-0,127953768	-3,656233109	0,689590653	98,80133142	50,47388475	230,9633743	48,57518261	24,81523411	113,5519929	43,22238569	27,99005666	74,27220918	1,166442525	0,14038819	5,446569713	0,537158379	0,302139749	1,17019389
0,205	8,924	19,53900018	9,200135037	39,48332606	16,49092175	6,823773512	33,41236278	13,22220811	-10,15341129	32,64345596	0,462098812	-0,354848393	1,140845924	-0,611271471	-4,55955802	0,698143029	117,2260549	48,50693374	237,512465	57,63360618	23,84819243	116,7718207	49,28305695	26,14645874	72,89737076	1,657899355	0,161758891	5,931899778	0,632774849	0,297948411	1,27867626
0,206	8,797	18,34891578	8,203967305	40,09186364	15,42488954	6,015555943	34,58057512	10,66918118	-15,96370567	34,07622112	0,372873873	-0,557910552	1,190919185	-0,495914268	-4,732252274	0,759972696	109,6481431	42,7617026	245,8167263	53,90796359	21,02357815	120,8545695	48,54105435	24,41745682	104,5753018	1,487077775	0,134665562	6,302240526	0,594233702	0,265687298	1,298383884
0,207	8,91	16,95072517	8,586987092	33,5570707	14,31487313	6,208917662	29,55272099	12,02697645	-1,664059836	29,23075157	0,420327035	-0,058156706	1,021576386	-0,190025107	-3,015881525	0,737037133	101,7575688	44,13621834	210,0761223	50,02860198	21,69935197	103,2828795	43,86108627	24,55707702	69,90894832	1,251321906	0,146032654	4,552257927	0,548952989	0,278091479	1,086753168
